tag,userid,text,others,time,date,ip,sentiment_lr,sentiment_nb,sentiment_snow,country,city,jieba_text,candidate,round
→,ChrisJericho, 要怎麼做 在那邊講, 106.1.2.165 12/27 19:49,19:49,12/27 , 106.1.2.165 ,neg,neg,0.7231111861538506,Taiwan,Changhua City,   做   講,韓國瑜,12/27
推,microbe882, 1000億？？？？, 114.136.159.38 12/27 19:49,19:49,12/27 , 114.136.159.38 ,neg,neg,0.30435128529838174,Taiwan,Taitung,   億,韓國瑜,12/27
推,lisasa, 還在講庶民啊....,111.250.76.86 12/27 19:49,19:49,12/27 ,111.250.76.86 ,neg,neg,0.6310373222444103,Taiwan,Taipei,   還在講 庶民,韓國瑜,12/27
→,sclbtlove, 想當雙頭龍啊,36.229.246.183 12/27 19:49,19:49,12/27 ,36.229.246.183 ,neg,neg,0.7017573012928278,Taiwan,Banqiao District,   想當 雙頭 龍,韓國瑜,12/27
→,lyon655, 多喜歡X交啊, 223.141.144.87 12/27 19:49,19:49,12/27 , 223.141.144.87 ,neg,neg,0.5091782020963318,Taiwan,Kaohsiung City,   喜歡 X 交,韓國瑜,12/27
推,wupaul, 70歲會教 我頭開始痛了,111.254.56.150 12/27 19:49,19:49,12/27 ,111.254.56.150 ,neg,neg,0.21374712091891646,Taiwan,Tainan City,   歲會教   我頭 痛,韓國瑜,12/27
→,ak904," 韓也只有在罵人的時候不看稿, 還不一直低頭",1.161.116.60 12/27 19:49,19:49,12/27 ,1.161.116.60 ,neg,neg,0.1304481107363913,Taiwan,Yilan,   韓也 罵人 看稿   還不 低頭,韓國瑜,12/27
推,intointo, 隔代教養也要關心課綱啦, 125.231.53.149 12/27 19:49,19:49,12/27 , 125.231.53.149 ,neg,neg,0.8965096381660207,Taiwan,Miaoli City,   隔代 教養 關心 課綱,韓國瑜,12/27
推,ask865134, 上電視造謠=…=, 114.136.245.122 12/27 19:49,19:49,12/27 , 114.136.245.122 ,neg,neg,0.40600998106345554,Taiwan,Banqiao District,   電視 造謠,韓國瑜,12/27
→,lost0816, 乾 高雄庶民 表示： 說三小空話啦,111.252.87.250 12/27 19:49,19:49,12/27 ,111.252.87.250 ,neg,neg,0.4585737934768215,Taiwan,Taipei,   乾   高雄 庶民     說 小 空話,韓國瑜,12/27
推,s310213, 台灣的中小企業很肥了, 114.137.216.238 12/27 19:49,19:49,12/27 , 114.137.216.238 ,neg,neg,0.4874761280835863,Taiwan,Zhongli District,   台灣 中小企業 很肥,韓國瑜,12/27
噓,c70192, ？？？ 草包到底在講啥,42.72.102.23 12/27 19:49,19:49,12/27 ,42.72.102.23 ,neg,neg,0.4003321795416209,Taiwan,Zhongli District,     草包 講啥,韓國瑜,12/27
噓,godtim, 庶你媽啦,111.254.54.75 12/27 19:49,19:49,12/27 ,111.254.54.75 ,neg,neg,0.4737672181921908,Taiwan,Taipei,   庶 你媽,韓國瑜,12/27
推,yuching726, 新課綱連老師都不太瞭解了 70阿姨懂？,114.39.178.178 12/27 19:49,19:49,12/27 ,114.39.178.178 ,neg,neg,0.46417794194255846,Taiwan,Taipei,   新課 綱連 老師 太 瞭解   阿姨 懂,韓國瑜,12/27
→,cool1942, 永遠別人都苦不堪言, 59.115.50.88 12/27 19:49,19:49,12/27 , 59.115.50.88 ,neg,neg,0.24687818156705033,Taiwan,Taipei,   永遠 苦不堪言,韓國瑜,12/27
噓,ishiyoshi, 不要再說庶民了!!,180.177.37.135 12/27 19:49,19:49,12/27 ,180.177.37.135 ,neg,neg,0.41518060462510387,Taiwan,Taipei,   庶民,韓國瑜,12/27
→,toshizo, 是挖到石油了喔? 幾兆幾千億一直加碼喊,218.161.12.201 12/27 19:49,19:49,12/27 ,218.161.12.201 ,neg,neg,0.9785419187236915,Taiwan,Taipei,   挖 石油 喔   幾兆 幾千 億 加碼 喊,韓國瑜,12/27
→,u8809048, 還庶民，不要臉還真敢講,39.8.190.92 12/27 19:49,19:49,12/27 ,39.8.190.92 ,neg,neg,0.762711097280413,Taiwan,Pingtung City,   庶民 不要臉 還真 敢講,韓國瑜,12/27
推,han80528, 台灣人到底有多苦啦,42.74.174.102 12/27 19:49,19:49,12/27 ,42.74.174.102 ,neg,neg,0.4091531293193559,Taiwan,Hsinchu,   台灣人 有多苦,韓國瑜,12/27
→,HMKRL, 任何人只要有7000萬就可以加入庶民經濟團, 140.116.191.102 12/27 19:49,19:49,12/27 , 140.116.191.102 ,neg,neg,0.09284097072388953,Taiwan,Taipei,   任何人 7000 萬 庶民 經濟 團,韓國瑜,12/27
→,maydayjoyce, 怎麼不說你的600萬呢？ 說啊說啊 沒, 223.140.61.204 12/27 19:49,19:49,12/27 , 223.140.61.204 ,neg,neg,0.012270966124800609,Taiwan,Hsinchu,   說 萬   說 說  ,韓國瑜,12/27
→,stu94608, 終於說政見了,42.75.108.133 12/27 19:49,19:49,12/27 ,42.75.108.133 ,pos,pos,0.08580078030362004,Taiwan,Chiayi City,   終於 說 政見,韓國瑜,12/27
→,gh34163, 中國國民黨挺勞工XDDDDDD,140.109.103.227 12/27 19:49,19:49,12/27 ,140.109.103.227 ,neg,neg,0.9083691320912939,Taiwan,Taipei,   中國國民黨 挺 勞工 XDDDDDD,韓國瑜,12/27
→,newland, 那你一例一休要怎麼改阿==, 117.19.191.79 12/27 19:49,19:49,12/27 , 117.19.191.79 ,neg,neg,0.24941734581668096,Taiwan,Banqiao District,   一例 一休 改阿,韓國瑜,12/27
→,rythem, 股市屢創新高還經濟不景氣……, 223.139.182.81 12/27 19:49,19:49,12/27 , 223.139.182.81 ,neg,neg,0.0010054980391700497,Taiwan,Kaohsiung City,   股市 創新 高還 經濟 不景氣,韓國瑜,12/27
→,paul1951, 總統直接修改法律喔, 49.215.214.164 12/27 19:49,19:49,12/27 , 49.215.214.164 ,neg,neg,0.3596390364996488,Taiwan,Taipei,   總統 修改 法律 喔,韓國瑜,12/27
推,ayumina11, 馬英久：我ㄧ直覺得背後刺刺, 42.74.171.1 12/27 19:49,19:49,12/27 , 42.74.171.1 ,neg,neg,0.10800688208470921,Taiwan,Taoyuan District,   馬 英久 ㄧ 直 背後 刺刺,韓國瑜,12/27
推,jie123, 你說改就改喔,123.195.129.209 12/27 19:49,19:49,12/27 ,123.195.129.209 ,neg,neg,0.03345479461702516,Taiwan,Luzhu District,   說 改 改 喔,韓國瑜,12/27
→,scott33, 墅民 一出手就是600萬, 61.70.139.136 12/27 19:49,19:49,12/27 , 61.70.139.136 ,neg,neg,0.8432162048465605,Taiwan,Taoyuan District,   墅 民   出手 萬,韓國瑜,12/27
→,kudoshaki, ...你要撤掉一例一休(′•ω•‵)?, 114.26.144.24 12/27 19:49,19:49,12/27 , 114.26.144.24 ,neg,neg,0.21745031164455464,Taiwan,Changhua City,   撤掉 一例 一休 • ω •,韓國瑜,12/27
推,nba887215, 他講的就是靠一條龍賺錢的啊,123.193.252.53 12/27 19:49,19:49,12/27 ,123.193.252.53 ,neg,pos,0.13165007339839374,Taiwan,Chang-hua,   他講 一條龍 賺錢,韓國瑜,12/27
推,chang1229, 上次就講過的問題還要再講一次？？,49.214.172.168 12/27 19:49,19:49,12/27 ,49.214.172.168 ,neg,neg,0.01172239477557746,Taiwan,Taoyuan District,   上次 講過 還要 再講,韓國瑜,12/27
→,amberkuosfan, 違背諾貝爾,111.82.98.134 12/27 19:49,19:49,12/27 ,111.82.98.134 ,neg,neg,0.8722904517110038,Taiwan,Taichung,   違背 諾貝爾,韓國瑜,12/27
→,luckysmallsu, 韓導還被經濟數據打臉打不夠腫唷,223.136.149.175 12/27 19:49,19:49,12/27 ,223.136.149.175 ,neg,neg,0.02671233478559365,Taiwan,Keelung,   韓導還 經濟 數據 打臉 腫 唷,韓國瑜,12/27
推,eric2099, 蔗民雞雞服務團, 123.241.106.13 12/27 19:49,19:49,12/27 , 123.241.106.13 ,neg,neg,0.578868971663943,Taiwan,Toufen City,   蔗民 雞雞 服務團,韓國瑜,12/27
噓,jsai, 至少60% XDDDDD 錢哪裡來啊,1.174.64.165 12/27 19:49,19:49,12/27 ,1.174.64.165 ,neg,neg,0.12827103210159496,Taiwan,Taipei,   至少 60%   XDDDDD   錢,韓國瑜,12/27
→,beauman002, 有種提一例一休改兩例阿,180.217.191.156 12/27 19:49,19:49,12/27 ,180.217.191.156 ,neg,neg,0.09355671582971703,Taiwan,Taoyuan District,   有種 提 一例 一休 改 兩例,韓國瑜,12/27
→,j53815102, 60你阿罵, 35.234.61.251 12/27 19:49,19:49,12/27 , 35.234.61.251 ,neg,neg,0.10347915996851131,United States,East Lansing,   阿罵,韓國瑜,12/27
推,yunpig0802, 錢拿出來給我們用啊, 223.141.90.251 12/27 19:50,19:50,12/27 , 223.141.90.251 ,neg,neg,0.11515751008905661,Taiwan,Yuanlin,   錢,韓國瑜,12/27
→,bonfferoni, 庶懶叫啦,180.176.0.145 12/27 19:50,19:50,12/27 ,180.176.0.145 ,neg,neg,0.23082833962758653,Taiwan,Taipei,   庶懶,韓國瑜,12/27
推,TABEKING, 資方要不爽了,115.165.218.138 12/27 19:50,19:50,12/27 ,115.165.218.138 ,neg,neg,0.21464237565969913,Taiwan,Kaohsiung City,   資方 不爽,韓國瑜,12/27
→,nolimits, 又來了，殭屍工廠阿, 114.26.237.177 12/27 19:50,19:50,12/27 , 114.26.237.177 ,neg,neg,0.5383319340405683,Taiwan,Taichung,   殭屍 工廠,韓國瑜,12/27
→,maydayjoyce, 種說,223.140.61.204 12/27 19:50,19:50,12/27 ,223.140.61.204 ,neg,neg,0.33969731923638047,Taiwan,Hsinchu,   種說,韓國瑜,12/27
→,Cezaill, 他真的長得好噁心XDD, 114.40.41.81 12/27 19:50,19:50,12/27 , 114.40.41.81 ,neg,neg,0.5858878614444941,Taiwan,Taipei,   真的 長 好 噁心 XDD,韓國瑜,12/27
噓,dyrhue1126, 錢哪來的？？？,180.217.104.245 12/27 19:50,19:50,12/27 ,180.217.104.245 ,neg,neg,0.033292574389536256,Taiwan,Taoyuan District,   錢 哪來,韓國瑜,12/27
噓,n860124, 到底政府的錢是這樣花嗎, 111.82.202.83 12/27 19:50,19:50,12/27 , 111.82.202.83 ,neg,neg,0.0021307732783065747,Taiwan,Douliu,   政府 錢 花,韓國瑜,12/27
→,charles20267, 夜市經濟,180.217.223.166 12/27 19:50,19:50,12/27 ,180.217.223.166 ,neg,neg,0.008245261229515854,Taiwan,Taichung,   夜市 經濟,韓國瑜,12/27
→,argentine, ...大撒幣喔,182.234.102.101 12/27 19:50,19:50,12/27 ,182.234.102.101 ,neg,neg,0.0520010189896396,Taiwan,Changhua City,   大撒幣 喔,韓國瑜,12/27
噓,zreh44, 又在無薪假 幹 老闆會給嗎,114.38.128.44 12/27 19:50,19:50,12/27 ,114.38.128.44 ,neg,neg,0.026964497896922124,Taiwan,Taipei,   無薪假   幹   老闆 會給,韓國瑜,12/27
推,luisak, 有政見了，60%，可是現在就有了啊，我領過,101.15.208.118 12/27 19:50,19:50,12/27 ,101.15.208.118 ,neg,neg,0.290519439043324,Taiwan,Taipei,   政見 60% 領過,韓國瑜,12/27
推,hiplus, 阿里山遊客真的多，各國都有，不只有中客, 223.139.150.64 12/27 19:50,19:50,12/27 , 223.139.150.64 ,neg,neg,0.4220338991742667,Taiwan,Taibao,   阿里山 遊客 真的 各國 中 客,韓國瑜,12/27
噓,tom0407, 幹你娘到底在講三小 韓國瑜到底在講三小,117.19.255.54 12/27 19:50,19:50,12/27 ,117.19.255.54 ,neg,neg,0.7406365679561024,Taiwan,Taipei,   幹你娘 講三小   韓國瑜 講三小,韓國瑜,12/27
→,kudoshaki, 要加班加到死囉(′•ω•‵), 114.26.144.24 12/27 19:50,19:50,12/27 , 114.26.144.24 ,neg,neg,0.25126444503419165,Taiwan,Changhua City,   加班 加到 死 囉 • ω •,韓國瑜,12/27
推,QoiiwWe, 怎麼改不會講喔 政見發表會耶, 180.177.96.193 12/27 19:50,19:50,12/27 , 180.177.96.193 ,neg,neg,0.007312214239437287,Taiwan,Dayuan District,   改 講 喔   政見發表會 耶,韓國瑜,12/27
推,gaym19, 四萬家的數據到底在哪啦,36.226.34.193 12/27 19:50,19:50,12/27 ,36.226.34.193 ,neg,neg,0.43670067175871485,Taiwan,Banqiao District,   萬家 數據,韓國瑜,12/27
→,bluesky81411, 再看嘛,223.138.0.122 12/27 19:50,19:50,12/27 ,223.138.0.122 ,neg,neg,0.47401592117705926,Taiwan,Kaohsiung City,   再,韓國瑜,12/27
推,dullsherry, 70歲的媽媽，小孩幾歲啊,180.176.69.89 12/27 19:50,19:50,12/27 ,180.176.69.89 ,neg,neg,0.5852218539654769,Taiwan,Taipei,   歲 媽媽 小孩 幾歲,韓國瑜,12/27
→,vivredc, 他是怎樣啊 一樣稿講三場, 180.204.76.143 12/27 19:50,19:50,12/27 , 180.204.76.143 ,neg,neg,0.11390768846775046,Taiwan,Taipei,     稿講 三場,韓國瑜,12/27
推,grandzxcv, 諾貝爾不會原諒你,39.12.138.24 12/27 19:50,19:50,12/27 ,39.12.138.24 ,neg,neg,0.4545364820022536,Taiwan,Taipei,   諾貝爾 原諒,韓國瑜,12/27
噓,omoideomoi, 工廠就農地違法工廠啊, 223.137.248.55 12/27 19:50,19:50,12/27 , 223.137.248.55 ,neg,neg,0.422959575236599,Taiwan,Yilan,   工廠 農地 違法 工廠,韓國瑜,12/27
→,king32111, 四萬家倒閉，又再虎爛, 42.76.51.93 12/27 19:50,19:50,12/27 , 42.76.51.93 ,neg,neg,0.1436562434010088,Taiwan,Kaohsiung City,   萬家 倒閉 再 虎爛,韓國瑜,12/27
→,sclbtlove, 還敢講無薪假啊國民黨,36.229.246.183 12/27 19:50,19:50,12/27 ,36.229.246.183 ,neg,neg,0.5189484035030789,Taiwan,Banqiao District,   敢講 無薪假 國民黨,韓國瑜,12/27
推,josephpu, 韓總認為臺灣只有觀光業跟農業吧, 111.243.0.33 12/27 19:50,19:50,12/27 , 111.243.0.33 ,neg,neg,0.025818848517586535,Taiwan,Tainan City,   韓總認 臺灣 觀光業 農業,韓國瑜,12/27
→,microbe882, 股市持續上萬點，KMT經濟不景氣？,114.136.159.38 12/27 19:50,19:50,12/27 ,114.136.159.38 ,neg,pos,0.0016685583425529726,Taiwan,Taitung,   股市 持續 萬點 KMT 經濟 不景氣,韓國瑜,12/27
→,capazek, 600萬隨便都拿的出來 別在庶民了喇,114.46.64.66 12/27 19:50,19:50,12/27 ,114.46.64.66 ,neg,neg,0.8812132824751124,Taiwan,Taipei,   萬 隨便   庶民 喇,韓國瑜,12/27
→,Csongs, 唉唉唉 現在數據都亂講, 175.97.16.236 12/27 19:50,19:50,12/27 , 175.97.16.236 ,neg,neg,0.6513295706129074,Taiwan,Taichung,     數據 亂講,韓國瑜,12/27
推,kenny770322, 這3%不是一直都有嗎？,223.141.94.224 12/27 19:50,19:50,12/27 ,223.141.94.224 ,neg,neg,0.1772294816606923,Taiwan,Taichung,   3%,韓國瑜,12/27
噓,karlrecon, 幹，無薪假就是KMT搞出來的,114.136.128.208 12/27 19:50,19:50,12/27 ,114.136.128.208 ,neg,neg,0.15199224300364989,Taiwan,Taipei,   幹 無薪假 KMT 搞,韓國瑜,12/27
→,tom0407, 又在搞對立 又在扯陸客 中國人不來怎麼不, 117.19.255.54 12/27 19:50,19:50,12/27 , 117.19.255.54 ,neg,neg,0.02309583247638891,Taiwan,Taipei,   搞 對立   扯 陸客   中國 人 不來,韓國瑜,12/27
→,lost0816, 經濟指數明明空前的好....他在工三小, 111.252.87.250 12/27 19:50,19:50,12/27 , 111.252.87.250 ,neg,neg,0.006295041666040113,Taiwan,Taipei,   經濟 指數 明明 空前 好 工三小,韓國瑜,12/27
→,chang1229, 好耶勞保要倒了,49.214.172.168 12/27 19:50,19:50,12/27 ,49.214.172.168 ,neg,neg,0.42162813248164965,Taiwan,Taoyuan District,   好 耶 勞保 倒,韓國瑜,12/27
推,Usachan1119, 老闆給錢囉~, 101.12.41.86 12/27 19:50,19:50,12/27 , 101.12.41.86 ,neg,neg,0.06398216854112393,Taiwan,Douliu,   老闆 給錢 囉,韓國瑜,12/27
推,kane840104, 最少保障60% ㄎㄎ,173.248.241.139 12/27 19:50,19:50,12/27 ,173.248.241.139 ,neg,neg,0.68898193399478,Hong Kong,Hong Kong,   最少 保障 60%   ㄎ ㄎ,韓國瑜,12/27
→,k721102, 慢慢的空頭支票, 1.160.132.202 12/27 19:50,19:50,12/27 , 1.160.132.202 ,neg,pos,0.6433318334765564,Taiwan,Taipei,   慢慢 空頭支票,韓國瑜,12/27
推,sky070650, 60%???????????, 220.143.149.138 12/27 19:50,19:50,12/27 , 220.143.149.138 ,neg,neg,0.5,Taiwan,Chiayi City,   60%,韓國瑜,12/27
推,koxinga, 怎麼改要先講啊, 223.138.55.15 12/27 19:50,19:50,12/27 , 223.138.55.15 ,neg,neg,0.38141620941051047,Taiwan,Kaohsiung City,   改要 先講,韓國瑜,12/27
→,ray6031515, 放屁勒, 111.241.53.163 12/27 19:50,19:50,12/27 , 111.241.53.163 ,neg,neg,0.4257570759523177,Taiwan,Zhongli District,   放屁 勒,韓國瑜,12/27
噓,katty102, 70歲阿嬤有在教小孩？, 223.139.137.55 12/27 19:50,19:50,12/27 , 223.139.137.55 ,neg,neg,0.32482951123330295,Taiwan,Taipei,   歲 阿嬤有 教 小孩,韓國瑜,12/27
噓,yangtsur, 錢哪裡來? 百分百跳票,111.251.144.149 12/27 19:50,19:50,12/27 ,111.251.144.149 ,neg,neg,0.6024530551052383,Taiwan,Zhongli District,   錢   百分百 跳票,韓國瑜,12/27
→,newland, 難不成要改兩休喔, 117.19.191.79 12/27 19:50,19:50,12/27 , 117.19.191.79 ,neg,neg,0.040262637924777245,Taiwan,Banqiao District,   難不成 改 兩休 喔,韓國瑜,12/27
推,a58524andy, 幹四萬家到底哪裡來的, 223.140.59.112 12/27 19:50,19:50,12/27 , 223.140.59.112 ,neg,neg,0.45729889409981495,Taiwan,Taipei,   幹四 萬家,韓國瑜,12/27
→,jie123, 還有臉說庶民欸哇哈哈哈哈哈哈,123.195.129.209 12/27 19:50,19:50,12/27 ,123.195.129.209 ,pos,pos,0.6787052139910221,Taiwan,Luzhu District,   臉說 庶民 欸 哈哈哈 哈哈哈,韓國瑜,12/27
→,tetsuro, 庶民經濟服務是不是匯600萬給需要的人？,223.140.181.170 12/27 19:50,19:50,12/27 ,223.140.181.170 ,neg,neg,0.0090854932919473,Taiwan,Taipei,   庶民 經濟 服務 匯 萬給 人,韓國瑜,12/27
→,tom0407, 檢討自己為什麼本地客不來？ 幹你娘勒,117.19.255.54 12/27 19:50,19:50,12/27 ,117.19.255.54 ,neg,neg,0.40048291505684264,Taiwan,Taipei,   檢討 本地 客 不來   幹你娘 勒,韓國瑜,12/27
→,shinichi, 這不就是勞保???,220.136.214.85 12/27 19:50,19:50,12/27 ,220.136.214.85 ,neg,neg,0.1674320026330306,Taiwan,Banqiao District,   這不 勞保,韓國瑜,12/27
推,wasula, 有病 現在不是6%都公司出, 180.217.212.105 12/27 19:50,19:50,12/27 , 180.217.212.105 ,neg,neg,0.6778711694941174,Taiwan,Hsinchu,   有病   6% 公司,韓國瑜,12/27
噓,JudgmentLin, 自提現行就有啦, 27.246.171.21 12/27 19:50,19:50,12/27 , 27.246.171.21 ,neg,neg,0.413804945391537,Taiwan,Banqiao District,   自提 現行,韓國瑜,12/27
→,toshizo, 修改法令，有先問過立委候選人嗎？,218.161.12.201 12/27 19:50,19:50,12/27 ,218.161.12.201 ,neg,neg,0.01771491880664966,Taiwan,Taipei,   修改 法令 有先 問過 立委 候選人,韓國瑜,12/27
→,cool1942, 還在說課綱，妳老婆亂講，在哪裡有，哪, 59.115.50.88 12/27 19:50,19:50,12/27 , 59.115.50.88 ,neg,neg,0.027808539404038823,Taiwan,Taipei,   還在 說 課綱 妳 老婆 亂講,韓國瑜,12/27
推,thepowers, 夭壽 雞眼檳榔嘴又再開支票了, 36.233.113.7 12/27 19:50,19:50,12/27 , 36.233.113.7 ,neg,neg,0.12338284447388104,Taiwan,Taichung,   夭壽   雞眼 檳榔 嘴 再 開支票,韓國瑜,12/27
→,gaym19, 錢哪來,36.226.34.193 12/27 19:50,19:50,12/27 ,36.226.34.193 ,neg,neg,0.27417792866848734,Taiwan,Banqiao District,   錢 哪來,韓國瑜,12/27
推,a54383840, 左右？, 39.9.237.63 12/27 19:50,19:50,12/27 , 39.9.237.63 ,neg,neg,0.5262327818078083,Taiwan,Taipei,  ,韓國瑜,12/27
→,nolimits, 大撒幣囉~~~~~~~~~,114.26.237.177 12/27 19:50,19:50,12/27 ,114.26.237.177 ,neg,neg,0.058579589997611814,Taiwan,Taichung,   大撒幣 囉,韓國瑜,12/27
→,sclbtlove, 幹 笑死 這個不是本來就有,36.229.246.183 12/27 19:50,19:50,12/27 ,36.229.246.183 ,neg,neg,0.11748310259048744,Taiwan,Banqiao District,   幹   笑死   本來,韓國瑜,12/27
推,EggAcme, 柯韓粉喜迎加班加到死,36.234.147.196 12/27 19:50,19:50,12/27 ,36.234.147.196 ,neg,neg,0.31185904980255064,Taiwan,Taichung,   柯韓粉 喜迎 加班 加到 死,韓國瑜,12/27
→,bonfferoni, 存三小 幹, 180.176.0.145 12/27 19:50,19:50,12/27 , 180.176.0.145 ,neg,neg,0.36033118220240257,Taiwan,Taipei,   存三小   幹,韓國瑜,12/27
推,starts, 退休金？現在不是已經有了,1.173.112.174 12/27 19:50,19:50,12/27 ,1.173.112.174 ,neg,neg,0.24195724843370814,Taiwan,Tainan City,   退休金,韓國瑜,12/27
噓,bbo9527, 無薪假 去找你家那隻白海豚跟垃圾馬阿, 123.205.63.122 12/27 19:50,19:50,12/27 , 123.205.63.122 ,neg,neg,0.5846891539602821,Taiwan,Nantou City,   無薪假   找 你家 隻 白海豚 垃圾 馬,韓國瑜,12/27
推,a30019123, 想問問現在真的有人在放無薪假嗎= =？, 36.232.132.148 12/27 19:50,19:50,12/27 , 36.232.132.148 ,neg,neg,0.04075232381170368,Taiwan,Taichung,   想 問問 真的 有人 放 無薪假  ,韓國瑜,12/27
噓,casman, 白癡喔,114.45.229.17 12/27 19:50,19:50,12/27 ,114.45.229.17 ,neg,neg,0.12040829803777242,Taiwan,Taipei,   白癡 喔,韓國瑜,12/27
→,ak904, 新制勞保早就在做了好嗎..,1.161.116.60 12/27 19:50,19:50,12/27 ,1.161.116.60 ,neg,neg,0.5237487363240741,Taiwan,Yilan,   新制 勞保 早就 做 好,韓國瑜,12/27
推,angels0917, 不就勞保..,118.171.224.222 12/27 19:50,19:50,12/27 ,118.171.224.222 ,neg,neg,0.33044508948042506,Taiwan,Tainan City,   勞保,韓國瑜,12/27
→,plusonezero, 你知道現在就有自提退休金嗎,61.231.58.46 12/27 19:50,19:50,12/27 ,61.231.58.46 ,neg,neg,0.10751516092553903,Taiwan,Neihu District,   自提 退休金,韓國瑜,12/27
→,luckysmallsu, 幹你娘政見發表不是給你唬爛大撒幣,223.136.149.175 12/27 19:50,19:50,12/27 ,223.136.149.175 ,neg,neg,0.008335116254088226,Taiwan,Keelung,   幹你娘 政見發表 給你唬 爛大撒幣,韓國瑜,12/27
推,gpctv, 3% 乾，你看多少人想繳國民年金，你還提這, 223.136.38.148 12/27 19:50,19:50,12/27 , 223.136.38.148 ,neg,neg,0.9075730066059943,Taiwan,Taipei,   3%   乾 人想繳 國民 年金 還提,韓國瑜,12/27
→,cool1942, 一本, 59.115.50.88 12/27 19:50,19:50,12/27 , 59.115.50.88 ,neg,neg,0.5262327818078083,Taiwan,Taipei,   一本,韓國瑜,12/27
推,vicklin, 個人退休金帳戶提撥就美國那套他又不敢講,114.35.99.87 12/27 19:50,19:50,12/27 ,114.35.99.87 ,neg,neg,0.051360473964342956,Taiwan,Banqiao District,   退休金 帳戶 提撥 美國 那套 敢講,韓國瑜,12/27
→,psl7634, 無薪假不是馬英九,180.217.137.253 12/27 19:50,19:50,12/27 ,180.217.137.253 ,neg,neg,0.5358563687533092,Taiwan,Taipei,   無薪假 馬英九,韓國瑜,12/27
噓,molinawang, 唬爛,114.24.32.174 12/27 19:50,19:50,12/27 ,114.24.32.174 ,neg,neg,0.1837233963534416,Taiwan,Taipei,   唬爛,韓國瑜,12/27
推,piggreat, 這樣公司要省錢!!!!全部都60%了....,61.222.241.251 12/27 19:50,19:50,12/27 ,61.222.241.251 ,neg,neg,0.00020395853164700828,Taiwan,Kaohsiung City,   公司 省錢 60%,韓國瑜,12/27
推,phaeton101, 提3%目前不是就這樣, 114.45.247.219 12/27 19:50,19:50,12/27 , 114.45.247.219 ,neg,pos,0.02676670682697757,Taiwan,Taipei,   提 3%,韓國瑜,12/27
→,scott33, 那23K也領60%? 明明法規說無薪假最低23K,61.70.139.136 12/27 19:50,19:50,12/27 ,61.70.139.136 ,neg,neg,0.7205082386841635,Taiwan,Taoyuan District,   23K 也領 60%   明明 法規 說 無薪假 最低 23K,韓國瑜,12/27
→,blue1234, 然後拿去中國...國民黨的國民年金(改),59.104.178.232 12/27 19:50,19:50,12/27 ,59.104.178.232 ,neg,neg,0.7947594139701449,Taiwan,Taipei,   中國 國民黨 國民 年金 改,韓國瑜,12/27
噓,Fongin,, 36.224.15.127 12/27 19:50,19:50,12/27 , 36.224.15.127 ,neg,neg,,Taiwan,Banqiao District,,韓國瑜,12/27
推,i323121, 韓,111.252.88.37 12/27 19:50,19:50,12/27 ,111.252.88.37 ,neg,neg,0.5,Taiwan,Taipei,   韓,韓國瑜,12/27
推,aqsss, 你自己不就肥貓 連菜都不認識,118.167.2.227 12/27 19:50,19:50,12/27 ,118.167.2.227 ,neg,neg,0.25008111327833127,Taiwan,Taipei,   肥貓   連菜,韓國瑜,12/27
推,NDubz, 人才是像潘局長這種的嗎,114.36.165.162 12/27 19:50,19:50,12/27 ,114.36.165.162 ,neg,neg,0.5531036104123703,Taiwan,Taipei,   人才 潘 局長,韓國瑜,12/27
推,freejay, 勞退不是已經有了, 114.34.61.199 12/27 19:50,19:50,12/27 , 114.34.61.199 ,neg,neg,0.05579228204264297,Taiwan,Banqiao District,   勞退,韓國瑜,12/27
→,eva19452002, 有沒有這一屆有人把政見會變成辯論會,118.232.131.80 12/27 19:50,19:50,12/27 ,118.232.131.80 ,neg,neg,0.0009168367795587828,Taiwan,Xinying District,   有沒有 一屆 有人 政見會 辯論會,韓國瑜,12/27
→,bonfferoni, 北七,180.176.0.145 12/27 19:50,19:50,12/27 ,180.176.0.145 ,neg,neg,0.5,Taiwan,Taipei,   北七,韓國瑜,12/27
噓,tikusa844, 高雄青年創業的錢先拿出來==,42.74.94.150 12/27 19:50,19:50,12/27 ,42.74.94.150 ,neg,neg,0.7789047101073728,Taiwan,Taipei,   高雄 青年 創業 錢 先,韓國瑜,12/27
推,ImCPM, ??????????????這太扯了吧XDDDDDDDD,150.116.242.124 12/27 19:50,19:50,12/27 ,150.116.242.124 ,neg,neg,0.21013981949955418,Taiwan,Taipei,   這太扯 XDDDDDDDD,韓國瑜,12/27
→,Csongs, 沒工作過喔？？？,175.97.16.236 12/27 19:50,19:50,12/27 ,175.97.16.236 ,neg,pos,0.0017846914665584634,Taiwan,Taichung,   工作 喔,韓國瑜,12/27
推,gting, 無薪假有60%大家搶著放,42.74.198.252 12/27 19:50,19:50,12/27 ,42.74.198.252 ,neg,neg,0.3847793710118037,Taiwan,Taipei,   無薪假 60% 搶著放,韓國瑜,12/27
→,gpctv, 個,223.136.38.148 12/27 19:50,19:50,12/27 ,223.136.38.148 ,neg,neg,0.16666666666666652,Taiwan,Taipei,  ,韓國瑜,12/27
